instance_id,project,target_stable_branch,change_id,master_patch_url,stable_backport_url,same_files_modified,file_overlap_ratio,files_only_in_master,files_only_in_stable,master_lines_added,master_lines_removed,stable_lines_added,stable_lines_removed,diff_size_ratio,days_to_backport,only_iac,has_explicit_tests,master_patchsets,master_human_messages,master_human_reviewers,master_review_duration_days,master_review_hours,master_ci_failures,master_human_negative_votes,master_api_status,bp_patchsets,bp_human_messages,bp_human_reviewers,bp_review_duration_days,bp_review_hours,bp_ci_failures,bp_human_negative_votes,bp_api_status,backport_type
openstack-fuel-library-stable-mitaka-I8563f89,openstack/fuel-library,stable/mitaka,I8563f89a1165d1f423ef59a86fab0f95a8444a25,https://review.opendev.org/c/openstack/fuel-library/+/320484,https://review.opendev.org/c/openstack/fuel-library/+/320955,True,1.0,,,25,21,25,21,1.0,0,False,False,2,14,13,0.92,22.17,0,2,ok,1,6,7,0.16,3.91,2,0,ok,Clean
openstack-puppet-trove-stable-mitaka-Ifecd56e,openstack/puppet-trove,stable/mitaka,Ifecd56e3d1f0d82d45436025497746bb6394e188,https://review.opendev.org/c/openstack/puppet-trove/+/319185,https://review.opendev.org/c/openstack/puppet-trove/+/320887,True,1.0,,,22,2,22,2,1.0,6,False,False,9,28,9,4.99,119.71,3,4,ok,2,6,3,6.17,148.06,1,0,ok,Clean
openstack-fuel-library-stable-8.0-If4fb2ae,openstack/fuel-library,stable/8.0,If4fb2ae1361697beb484b832c9e52507a34381ab,https://review.opendev.org/c/openstack/fuel-library/+/320363,https://review.opendev.org/c/openstack/fuel-library/+/370006,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/repo.conf.erb|deployment/puppet/fuel/templates/nginx/services.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb,10,3,9,2,0.8462,125,False,False,2,11,11,0.93,22.4,4,1,ok,2,12,7,13.0,311.89,5,1,ok,Modified
openstack-fuel-library-stable-7.0-If4fb2ae,openstack/fuel-library,stable/7.0,If4fb2ae1361697beb484b832c9e52507a34381ab,https://review.opendev.org/c/openstack/fuel-library/+/320363,https://review.opendev.org/c/openstack/fuel-library/+/369268,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/repo.conf.erb|deployment/puppet/fuel/templates/nginx/services.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb,10,3,9,2,0.8462,111,False,False,2,11,11,0.93,22.4,4,1,ok,2,6,3,0.18,4.21,3,0,ok,Modified
openstack-fuel-library-stable-6.1-If4fb2ae,openstack/fuel-library,stable/6.1,If4fb2ae1361697beb484b832c9e52507a34381ab,https://review.opendev.org/c/openstack/fuel-library/+/320363,https://review.opendev.org/c/openstack/fuel-library/+/323485,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/repo.conf.erb|deployment/puppet/fuel/templates/nginx/services.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb,10,3,9,2,0.8462,9,False,False,2,11,11,0.93,22.4,4,1,ok,3,12,3,2.95,70.78,4,0,ok,Modified
openstack-fuel-library-stable-mitaka-If4fb2ae,openstack/fuel-library,stable/mitaka,If4fb2ae1361697beb484b832c9e52507a34381ab,https://review.opendev.org/c/openstack/fuel-library/+/320363,https://review.opendev.org/c/openstack/fuel-library/+/320855,True,1.0,,,10,3,10,3,1.0,0,False,False,2,11,11,0.93,22.4,4,1,ok,1,6,6,0.08,1.93,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I768e349,openstack/fuel-library,stable/mitaka,I768e3490782f3eac2b2d11feb0b5b4a39a2c74a9,https://review.opendev.org/c/openstack/fuel-library/+/319983,https://review.opendev.org/c/openstack/fuel-library/+/320845,True,1.0,,,7,2,7,2,1.0,4,False,False,1,13,13,1.75,42.0,2,1,ok,3,15,4,4.96,119.08,10,1,ok,Clean
openstack-puppet-keystone-stable-mitaka-I03a7a05,openstack/puppet-keystone,stable/mitaka,I03a7a057cae0bf86331191faf47ec394487150a7,https://review.opendev.org/c/openstack/puppet-keystone/+/294303,https://review.opendev.org/c/openstack/puppet-keystone/+/321618,True,1.0,,,120,99,120,99,1.0,8,False,False,7,31,7,68.27,1638.44,18,6,ok,2,24,6,7.04,168.92,17,3,ok,Clean
openstack-puppet-neutron-stable-mitaka-Ibf5b5f7,openstack/puppet-neutron,stable/mitaka,Ibf5b5f7430035291d7bb89fe6ec744746c909903,https://review.opendev.org/c/openstack/puppet-neutron/+/319749,https://review.opendev.org/c/openstack/puppet-neutron/+/320635,True,1.0,,,29,3,29,3,1.0,3,False,False,4,21,6,1.54,36.91,6,2,ok,1,11,4,3.22,77.2,9,0,ok,Clean
openstack-openstack-ansible-security-stable-mitaka-I1bb2b91,openstack/openstack-ansible-security,stable/mitaka,I1bb2b91ae8a78b1f0304bd4ce0f9a774d65245bd,https://review.opendev.org/c/openstack/openstack-ansible-security/+/320131,https://review.opendev.org/c/openstack/openstack-ansible-security/+/320559,True,1.0,,,20,9,22,11,1.1379,1,False,False,2,13,7,0.75,18.1,0,1,ok,2,6,2,1.2,28.82,2,0,ok,Modified
openstack-kolla-stable-mitaka-Ic4b624c,openstack/kolla,stable/mitaka,Ic4b624cfe0ae4d73b49e616319e9db2229931249,https://review.opendev.org/c/openstack/kolla/+/317752,https://review.opendev.org/c/openstack/kolla/+/320386,True,1.0,,,3,6,3,6,1.0,6,True,False,2,14,4,0.56,13.56,2,1,ok,1,4,2,0.13,3.14,1,0,ok,Clean
openstack-kolla-stable-liberty-Ic4b624c,openstack/kolla,stable/liberty,Ic4b624cfe0ae4d73b49e616319e9db2229931249,https://review.opendev.org/c/openstack/kolla/+/317752,https://review.opendev.org/c/openstack/kolla/+/320382,True,1.0,,,3,6,3,6,1.0,6,True,False,2,14,4,0.56,13.56,2,1,ok,1,4,2,0.13,3.15,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ide84e39,openstack/fuel-library,stable/mitaka,Ide84e3917d7ddacfd1a0e9dcb26b17dbb0c21f5d,https://review.opendev.org/c/openstack/fuel-library/+/319454,https://review.opendev.org/c/openstack/fuel-library/+/319458,True,1.0,,,0,9,0,9,1.0,0,False,False,2,9,8,3.52,84.54,2,1,ok,2,11,9,3.57,85.77,2,2,ok,Clean
openstack-puppet-neutron-stable-liberty-I3850571,openstack/puppet-neutron,stable/liberty,I385057137370498f7cf45b189912c3055f27e15c,https://review.opendev.org/c/openstack/puppet-neutron/+/318972,https://review.opendev.org/c/openstack/puppet-neutron/+/323584,True,1.0,,,84,2,84,2,1.0,11,False,False,3,15,5,3.81,91.48,6,0,ok,2,8,2,3.24,77.74,6,0,ok,Clean
openstack-puppet-neutron-stable-mitaka-I3850571,openstack/puppet-neutron,stable/mitaka,I385057137370498f7cf45b189912c3055f27e15c,https://review.opendev.org/c/openstack/puppet-neutron/+/318972,https://review.opendev.org/c/openstack/puppet-neutron/+/320665,True,1.0,,,84,2,84,2,1.0,2,False,False,3,15,5,3.81,91.48,6,0,ok,2,7,2,1.61,38.53,7,1,ok,Clean
openstack-puppet-heat-stable-mitaka-I7ec1fcf,openstack/puppet-heat,stable/mitaka,I7ec1fcfaeb29634a1246e17b0d41b63d1d505fda,https://review.opendev.org/c/openstack/puppet-heat/+/319325,https://review.opendev.org/c/openstack/puppet-heat/+/320058,True,1.0,,,11,0,11,0,1.0,0,False,False,3,11,6,3.01,72.27,3,0,ok,1,8,5,0.86,20.6,1,1,ok,Clean
openstack-kolla-stable-liberty-Ief5917d,openstack/kolla,stable/liberty,Ief5917d48dbf6abe4a5861e73b24d534b889bd52,https://review.opendev.org/c/openstack/kolla/+/315380,https://review.opendev.org/c/openstack/kolla/+/319998,True,1.0,,,24,4,24,4,1.0,7,False,False,5,14,5,11.32,271.57,6,1,ok,2,6,2,7.36,176.54,2,0,ok,Clean
openstack-kolla-stable-mitaka-Ief5917d,openstack/kolla,stable/mitaka,Ief5917d48dbf6abe4a5861e73b24d534b889bd52,https://review.opendev.org/c/openstack/kolla/+/315380,https://review.opendev.org/c/openstack/kolla/+/319995,True,1.0,,,24,4,24,4,1.0,3,False,False,5,14,5,11.32,271.57,6,1,ok,2,6,2,3.75,89.9,3,0,ok,Clean
openstack-puppet-cinder-stable-mitaka-Ic61fa13,openstack/puppet-cinder,stable/mitaka,Ic61fa130425171e7fdd6734f461def364d8c9335,https://review.opendev.org/c/openstack/puppet-cinder/+/319698,https://review.opendev.org/c/openstack/puppet-cinder/+/321010,True,1.0,,,1,1,1,1,1.0,3,True,False,2,8,2,0.65,15.57,4,0,ok,1,8,4,1.05,25.14,7,0,ok,Clean
openstack-fuel-library-stable-mitaka-I5303a63,openstack/fuel-library,stable/mitaka,I5303a635a21d9fcd60dc2e02c36b635deafff631,https://review.opendev.org/c/openstack/fuel-library/+/307678,https://review.opendev.org/c/openstack/fuel-library/+/319943,True,1.0,,,23,0,23,0,1.0,34,False,False,5,25,14,1.9,45.61,2,3,ok,1,11,10,2.03,48.65,0,0,ok,Clean
openstack-openstack-ansible-os_tempest-stable-mitaka-I177a41f,openstack/openstack-ansible-os_tempest,stable/mitaka,I177a41fc8134cb916de38989c1a702028633fa06,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/314760,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/361128,True,1.0,,,53,5,53,4,0.9828,95,False,False,11,24,5,12.68,304.42,1,5,ok,1,4,2,0.11,2.63,0,0,ok,Modified
openstack-fuel-library-stable-mitaka-I72b2d76,openstack/fuel-library,stable/mitaka,I72b2d76f56516e69532549bf6c2c6c468ff47089,https://review.opendev.org/c/openstack/fuel-library/+/319301,https://review.opendev.org/c/openstack/fuel-library/+/319450,False,0.4,,deployment/puppet/openstack_tasks/manifests/aodh/aodh.pp|deployment/puppet/openstack_tasks/manifests/heat/heat.pp|deployment/puppet/openstack_tasks/manifests/ironic/ironic.pp|deployment/puppet/openstack_tasks/manifests/murano/murano.pp|deployment/puppet/openstack_tasks/manifests/openstack_cinder/openstack_cinder.pp|deployment/puppet/openstack_tasks/manifests/openstack_network/common_config.pp|deployment/puppet/openstack_tasks/manifests/roles/cinder.pp|deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp|deployment/puppet/openstack_tasks/manifests/sahara/sahara.pp|tests/noop/spec/hosts/aodh/aodh_spec.rb|tests/noop/spec/hosts/heat/heat_spec.rb|tests/noop/spec/hosts/ironic/ironic_spec.rb|tests/noop/spec/hosts/murano/murano_spec.rb|tests/noop/spec/hosts/openstack-cinder/openstack-cinder_spec.rb|tests/noop/spec/hosts/openstack-network/common-config_spec.rb|tests/noop/spec/hosts/roles/cinder_spec.rb|tests/noop/spec/hosts/roles/ironic-conductor_spec.rb|tests/noop/spec/hosts/sahara/sahara_spec.rb,88,107,277,158,2.2308,1,False,False,3,13,11,2.8,67.17,4,0,ok,3,9,11,3.58,85.95,5,1,ok,Modified
openstack-fuel-library-stable-mitaka-I9eb66b6,openstack/fuel-library,stable/mitaka,I9eb66b64bcae8077e2a7812ec769ddcadf470719,https://review.opendev.org/c/openstack/fuel-library/+/315046,https://review.opendev.org/c/openstack/fuel-library/+/320153,True,1.0,,,208,181,208,181,1.0,3,False,False,11,12,12,11.85,284.41,12,2,ok,1,6,5,3.5,83.91,3,0,ok,Clean
openstack-fuel-library-stable-mitaka-I7ff5778,openstack/fuel-library,stable/mitaka,I7ff5778367a30b00975ba41069dd6e11332a5c38,https://review.opendev.org/c/openstack/fuel-library/+/318563,https://review.opendev.org/c/openstack/fuel-library/+/320374,True,1.0,,,461,460,461,460,1.0,4,True,False,3,13,9,3.87,92.9,1,2,ok,5,14,11,3.02,72.45,7,0,ok,Clean
openstack-puppet-nova-stable-mitaka-Ia878d19,openstack/puppet-nova,stable/mitaka,Ia878d19cffd833e9bf95d1b26ff0c2b6c02370d0,https://review.opendev.org/c/openstack/puppet-nova/+/317593,https://review.opendev.org/c/openstack/puppet-nova/+/319344,True,1.0,,,154,31,154,31,1.0,0,False,False,8,34,6,3.03,72.69,9,6,ok,1,7,3,0.95,22.77,5,0,ok,Clean
openstack-fuel-library-stable-mitaka-I742f03b,openstack/fuel-library,stable/mitaka,I742f03b706e6a1fb4fbdc698032151b53d9adb72,https://review.opendev.org/c/openstack/fuel-library/+/314565,https://review.opendev.org/c/openstack/fuel-library/+/319270,True,1.0,,,8,1,8,1,1.0,2,False,False,3,18,18,10.03,240.76,4,1,ok,1,5,9,2.74,65.8,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I29085ea,openstack/fuel-library,stable/mitaka,I29085ea00f3ad96590d7506726263535b2d4484d,https://review.opendev.org/c/openstack/fuel-library/+/318929,https://review.opendev.org/c/openstack/fuel-library/+/319261,True,1.0,,,6,4,6,4,1.0,2,False,False,1,8,6,0.73,17.52,0,0,ok,1,3,2,2.75,66.11,1,0,ok,Clean
openstack-puppet-nova-stable-mitaka-I22deb88,openstack/puppet-nova,stable/mitaka,I22deb886706fe71115a04fb52a7051be4783a5c4,https://review.opendev.org/c/openstack/puppet-nova/+/318157,https://review.opendev.org/c/openstack/puppet-nova/+/319167,True,1.0,,,48,35,26,15,0.494,3,False,False,4,21,7,1.78,42.77,6,3,ok,3,13,5,3.37,80.99,6,2,ok,Modified
openstack-tripleo-heat-templates-stable-liberty-If3d6e72,openstack/tripleo-heat-templates,stable/liberty,If3d6e7253af6195b96129be7ea3348d697e4bae1,https://review.opendev.org/c/openstack/tripleo-heat-templates/+/316297,https://review.opendev.org/c/openstack/tripleo-heat-templates/+/319432,True,1.0,,,68,25,67,25,0.9892,10,False,False,6,22,6,6.48,155.42,9,3,ok,2,23,3,9.67,232.19,11,1,ok,Modified
openstack-tripleo-heat-templates-stable-mitaka-If3d6e72,openstack/tripleo-heat-templates,stable/mitaka,If3d6e7253af6195b96129be7ea3348d697e4bae1,https://review.opendev.org/c/openstack/tripleo-heat-templates/+/316297,https://review.opendev.org/c/openstack/tripleo-heat-templates/+/319430,True,1.0,,,68,25,67,25,0.9892,5,False,False,6,22,6,6.48,155.42,9,3,ok,1,10,3,4.84,116.22,4,0,ok,Modified
openstack-fuel-library-stable-mitaka-Id43446a,openstack/fuel-library,stable/mitaka,Id43446a9f923417b8fa140ffcfddb6797f1b4e48,https://review.opendev.org/c/openstack/fuel-library/+/316947,https://review.opendev.org/c/openstack/fuel-library/+/318716,True,1.0,,,116,40,116,40,1.0,3,False,False,4,19,12,2.92,70.16,4,2,ok,1,7,5,3.72,89.29,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-I98b1f64,openstack/fuel-library,stable/mitaka,I98b1f6411071586060f80a363952502b7ff3e08e,https://review.opendev.org/c/openstack/fuel-library/+/318553,https://review.opendev.org/c/openstack/fuel-library/+/318615,True,1.0,,,1,1,1,1,1.0,0,True,False,1,9,4,0.08,2.04,0,0,ok,1,8,5,0.09,2.21,2,0,ok,Clean
openstack-fuel-library-stable-mitaka-I4af71ab,openstack/fuel-library,stable/mitaka,I4af71abb494d5ee2b3816a7e840fb2c3caf55d63,https://review.opendev.org/c/openstack/fuel-library/+/317540,https://review.opendev.org/c/openstack/fuel-library/+/318557,True,1.0,,,6,1,6,1,1.0,1,True,False,2,11,10,1.73,41.45,3,0,ok,3,11,10,0.94,22.44,6,0,ok,Clean
openstack-puppet-ironic-stable-mitaka-Ic85497d,openstack/puppet-ironic,stable/mitaka,Ic85497dd957cf1de738da728c1b0f5b87fecfb79,https://review.opendev.org/c/openstack/puppet-ironic/+/317451,https://review.opendev.org/c/openstack/puppet-ironic/+/317905,True,1.0,,,19,10,19,10,1.0,1,False,False,4,16,6,1.85,44.31,5,2,ok,2,11,6,2.06,49.51,3,2,ok,Clean
openstack-fuel-library-stable-mitaka-Iabee9ef,openstack/fuel-library,stable/mitaka,Iabee9ef57244ea37972af16b1315118c349c30ac,https://review.opendev.org/c/openstack/fuel-library/+/316741,https://review.opendev.org/c/openstack/fuel-library/+/318524,True,1.0,,,7,1,7,1,1.0,0,False,False,8,28,12,2.86,68.63,9,6,ok,2,8,9,0.25,5.96,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-If0a684a,openstack/fuel-library,stable/mitaka,If0a684aa9b0410e28a82b1501633c0ebdb64dc67,https://review.opendev.org/c/openstack/fuel-library/+/315197,https://review.opendev.org/c/openstack/fuel-library/+/315689,True,1.0,,,46,44,47,45,1.0222,0,False,False,6,24,16,7.57,181.69,8,1,ok,5,18,11,6.75,161.99,4,0,ok,Modified
openstack-fuel-library-stable-mitaka-Id24d742,openstack/fuel-library,stable/mitaka,Id24d742a6c7d9f1240bba7991959119d19084e94,https://review.opendev.org/c/openstack/fuel-library/+/318332,https://review.opendev.org/c/openstack/fuel-library/+/318534,True,1.0,,,11,18,11,18,1.0,0,True,False,1,5,5,0.47,11.22,1,0,ok,1,6,7,0.04,0.87,0,0,ok,Clean
openstack-puppet-ceilometer-stable-mitaka-Ic1791c7,openstack/puppet-ceilometer,stable/mitaka,Ic1791c7021bf2dbb06269317b8495eebc8d6e7ed,https://review.opendev.org/c/openstack/puppet-ceilometer/+/304346,https://review.opendev.org/c/openstack/puppet-ceilometer/+/318372,True,1.0,,,132,88,132,88,1.0,1,False,False,8,42,9,36.95,886.77,20,3,ok,1,9,4,1.42,33.96,6,0,ok,Clean
openstack-puppet-nova-stable-liberty-I44d78e9,openstack/puppet-nova,stable/liberty,I44d78e946c0e01e883c6d54bb54054200aae4aee,https://review.opendev.org/c/openstack/puppet-nova/+/229895,https://review.opendev.org/c/openstack/puppet-nova/+/317996,True,1.0,,,30,15,30,15,1.0,168,False,False,6,27,13,63.07,1513.58,7,3,ok,3,12,5,1.97,47.37,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-I6f6b87d,openstack/fuel-library,stable/mitaka,I6f6b87db71c93347a46fa543ed0c18ef8b102394,https://review.opendev.org/c/openstack/fuel-library/+/317025,https://review.opendev.org/c/openstack/fuel-library/+/317584,True,1.0,,,1,1,1,1,1.0,0,True,False,5,13,9,1.67,40.14,7,1,ok,1,8,7,0.84,20.27,0,1,ok,Clean
openstack-fuel-library-stable-mitaka-I3e1ecf6,openstack/fuel-library,stable/mitaka,I3e1ecf67b8bc205920ecd3157b3a422ecd9c6564,https://review.opendev.org/c/openstack/fuel-library/+/314031,https://review.opendev.org/c/openstack/fuel-library/+/317934,True,1.0,,,16,2,16,2,1.0,6,False,False,1,7,5,2.44,58.58,2,0,ok,1,7,3,0.24,5.76,2,0,ok,Clean
openstack-fuel-library-stable-mitaka-I229957b,openstack/fuel-library,stable/mitaka,I229957b60c85ed94c2d0ba829642dd6e465e9eca,https://review.opendev.org/c/openstack/fuel-library/+/299294,https://review.opendev.org/c/openstack/fuel-library/+/317963,True,1.0,,,75,12,76,12,1.0115,0,False,False,12,28,11,48.92,1174.11,12,2,ok,2,8,7,0.51,12.31,2,0,ok,Modified
openstack-openstack-ansible-os_swift-stable-mitaka-I2019cad,openstack/openstack-ansible-os_swift,stable/mitaka,I2019cade5bf5f2878497d30ce738dff07786fa64,https://review.opendev.org/c/openstack/openstack-ansible-os_swift/+/313314,https://review.opendev.org/c/openstack/openstack-ansible-os_swift/+/317897,True,1.0,,,61,1,61,1,1.0,2,False,False,6,16,5,10.2,244.83,0,1,ok,1,4,2,1.23,29.44,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I3bf4395,openstack/fuel-library,stable/mitaka,I3bf439539e5db87fd3598e779165934a78ed9570,https://review.opendev.org/c/openstack/fuel-library/+/298456,https://review.opendev.org/c/openstack/fuel-library/+/363541,True,1.0,,,126,126,126,184,1.2302,147,False,False,14,66,16,50.39,1209.39,14,7,ok,1,17,8,42.2,1012.75,2,2,ok,Modified
openstack-openstack-ansible-memcached_server-stable-mitaka-I558ba32,openstack/openstack-ansible-memcached_server,stable/mitaka,I558ba329b7247cdfcf660e392c3ae0c4a0d65a53,https://review.opendev.org/c/openstack/openstack-ansible-memcached_server/+/317030,https://review.opendev.org/c/openstack/openstack-ansible-memcached_server/+/319267,True,1.0,,,26,0,26,0,1.0,2,False,False,4,11,4,1.49,35.78,0,1,ok,1,5,3,0.05,1.3,1,0,ok,Clean
openstack-openstack-ansible-os_cinder-stable-mitaka-Idd7fd6f,openstack/openstack-ansible-os_cinder,stable/mitaka,Idd7fd6f8be710c106210ec5bdc3ecda1071fc913,https://review.opendev.org/c/openstack/openstack-ansible-os_cinder/+/316519,https://review.opendev.org/c/openstack/openstack-ansible-os_cinder/+/317535,True,1.0,,,16,2,16,2,1.0,0,False,False,1,7,4,1.74,41.73,0,0,ok,1,5,3,0.15,3.6,0,0,ok,Clean
openstack-puppet-openstack_extras-stable-liberty-Ibde2a03,openstack/puppet-openstack_extras,stable/liberty,Ibde2a03bd650610410cc7d8c02f8ca66a3e50de9,https://review.opendev.org/c/openstack/puppet-openstack_extras/+/316267,https://review.opendev.org/c/openstack/puppet-openstack_extras/+/317395,False,0.6667,releasenotes/notes/add_centos_mirror-079eb2b38940f583.yaml,,12,3,18,12,2.0,1,False,False,1,13,2,3.39,81.38,8,0,ok,3,6,2,1.16,27.79,2,0,ok,Modified
openstack-puppet-openstack_extras-stable-mitaka-Ibde2a03,openstack/puppet-openstack_extras,stable/mitaka,Ibde2a03bd650610410cc7d8c02f8ca66a3e50de9,https://review.opendev.org/c/openstack/puppet-openstack_extras/+/316267,https://review.opendev.org/c/openstack/puppet-openstack_extras/+/317373,True,1.0,,,12,3,12,3,1.0,1,False,False,1,13,2,3.39,81.38,8,0,ok,1,6,2,0.95,22.73,3,0,ok,Clean
openstack-fuel-library-stable-mitaka-I71cf625,openstack/fuel-library,stable/mitaka,I71cf6259a573630fa1df350df0f5401a45acb98b,https://review.opendev.org/c/openstack/fuel-library/+/315614,https://review.opendev.org/c/openstack/fuel-library/+/317362,True,1.0,,,8,6,8,6,1.0,0,True,False,4,23,11,4.76,114.21,4,2,ok,1,5,3,0.9,21.7,1,0,ok,Clean
openstack-puppet-ceilometer-stable-mitaka-I8de5e42,openstack/puppet-ceilometer,stable/mitaka,I8de5e42102fed2de6bea7bbdd788e86a88f0354c,https://review.opendev.org/c/openstack/puppet-ceilometer/+/316334,https://review.opendev.org/c/openstack/puppet-ceilometer/+/316338,True,1.0,,,54,28,54,28,1.0,1,False,False,4,15,3,2.6,62.39,15,0,ok,2,13,5,3.72,89.34,5,1,ok,Clean
openstack-puppet-neutron-stable-liberty-I4967443,openstack/puppet-neutron,stable/liberty,I4967443fc978a6a0aba58cd3606ec3beeb49cbf1,https://review.opendev.org/c/openstack/puppet-neutron/+/286243,https://review.opendev.org/c/openstack/puppet-neutron/+/316911,True,1.0,,,10,4,10,4,1.0,75,True,False,2,24,11,2.19,52.53,4,1,ok,1,8,2,0.54,13.06,7,0,ok,Clean
openstack-fuel-library-stable-mitaka-Id097670,openstack/fuel-library,stable/mitaka,Id0976706221dbac60c424ba9eb865d84411fc6d0,https://review.opendev.org/c/openstack/fuel-library/+/301001,https://review.opendev.org/c/openstack/fuel-library/+/316886,True,1.0,,,25,1,25,1,1.0,0,False,False,7,38,16,42.19,1012.54,8,8,ok,1,8,6,0.67,16.17,1,0,ok,Clean
openstack-openstack-ansible-security-stable-mitaka-Ic757549,openstack/openstack-ansible-security,stable/mitaka,Ic7575490cda2bdba880e860e2e400029a84d7d45,https://review.opendev.org/c/openstack/openstack-ansible-security/+/314282,https://review.opendev.org/c/openstack/openstack-ansible-security/+/316868,True,1.0,,,80,1,80,1,1.0,2,False,False,1,8,4,6.26,150.19,0,0,ok,1,5,2,1.79,42.95,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Iefef303,openstack/fuel-library,stable/mitaka,Iefef30379a62c8fab123e03c35c302de8e39a4a3,https://review.opendev.org/c/openstack/fuel-library/+/315746,https://review.opendev.org/c/openstack/fuel-library/+/316528,True,1.0,,,56,43,56,43,1.0,0,False,False,5,19,10,2.95,70.7,8,1,ok,1,6,6,0.44,10.6,1,0,ok,Clean
